Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07
401068.2113762,199999.96875,1.4528476201789495e-19,2.110766207853068e-38,2.103060187338053e-38,-0.5550239682197571,-0.5550239682197571,-1.0460233688354492
401068.2115463,199999.96875,1.4462144071480985e-19,2.0915361890271386e-38,2.102408863811835e-38,-0.5550239682197571,-0.5550239682197571,-0.9167349934577942
401068.227363,199999.96875,1.441878946762555e-19,2.0790150267290107e-38,2.1017736552179565e-38,-0.5550239682197571,-0.5550239682197571,-0.5962494611740112
401068.2278884,199999.96875,1.4398374908601682e-19,2.0731320955160822e-38,2.1014055341113783e-38,-0.5550239682197571,-0.5550239682197571,-0.23970015347003937
401068.2281021,199999.96875,1.4400621220952646e-19,2.0737789348872146e-38,2.1013008571160933e-38,-0.5550239682197571,-0.5550239682197571,0.033893197774887085
401068.2282855,199999.96875,1.4425024341492668e-19,2.0808134531781251e-38,2.1014544394277833e-38,-0.5550239682197571,-0.5550239682197571,0.24429389834403992
401068.2429596,199999.96875,1.4470859194716055e-19,2.0940575453539983e-38,2.101859975203359e-38,-0.5550239682197571,-0.5550239682197571,0.4437987804412842
401068.2431468,199999.96875,1.4537192617494273e-19,2.1132997554765674e-38,2.1025097573012663e-38,-0.5550239682197571,-0.5550239682197571,0.6006015539169312
401068.2433431,199999.96875,1.4580547221349708e-19,2.1259237730819768e-38,2.1031472079726876e-38,-0.5550239682197571,-0.5550239682197571,0.6257993578910828
401068.2434948,199999.96875,1.460096436531299e-19,2.1318816737627466e-38,2.103518972455273e-38,-0.5550239682197571,-0.5550239682197571,0.46978530287742615
401068.2540695,199999.96875,1.4598718052962025e-19,2.1312255858217497e-38,2.1036247704893295e-38,-0.5550239682197571,-0.5550239682197571,0.19167931377887726
401068.2560293,199999.96875,1.457431234748259e-19,2.1241058685842082e-38,2.103469366489636e-38,-0.5550239682197571,-0.5550239682197571,-0.07080885022878647
401068.2562589,199999.96875,1.4528476201789495e-19,2.110766207853068e-38,2.103060187338053e-38,-0.5550239682197571,-0.5550239682197571,-0.23074574768543243
401068.256424,199999.96875,1.4462144071480985e-19,2.0915361890271386e-38,2.102408863811835e-38,-0.5550239682197571,-0.5550239682197571,-0.3080412447452545
401068.2690522,199999.96875,1.4418788175155842e-19,2.0790143260797785e-38,2.1017736552179565e-38,-0.5550239682197571,-0.5550239682197571,-0.3522704541683197
401068.2710375,199999.96875,1.439837103119256e-19,2.0731309744773108e-38,2.1014058143710712e-38,-0.5550239682197571,-0.5550239682197571,-0.37724485993385315
401068.2713033,199999.96875,1.4400621220952646e-19,2.0737789348872146e-38,2.1013008571160933e-38,-0.5550239682197571,-0.5550239682197571,-0.37882041931152344
401068.2718257,199999.96875,1.4425024341492668e-19,2.0808134531781251e-38,2.1014544394277833e-38,-0.5550239682197571,-0.5550239682197571,-0.38144025206565857
401068.284446,199999.96875,1.4470859194716055e-19,2.0940575453539983e-38,2.101859975203359e-38,-0.5550239682197571,-0.5550239682197571,-0.4319447875022888
401068.2869493,199999.96875,1.4537192617494273e-19,2.1132997554765674e-38,2.1025100375609592e-38,-0.5550239682197571,-0.5550239682197571,-0.5416043996810913
401068.2874179,199999.96875,1.4580547221349708e-19,2.1259237730819768e-38,2.1031472079726876e-38,-0.5550239682197571,-0.5550239682197571,-0.6604537963867188
401068.2881053,199999.96875,1.460096436531299e-19,2.1318816737627466e-38,2.103518972455273e-38,-0.5550239682197571,-0.5550239682197571,-0.7165826559066772
