Time, Ch01, Ch02, Ch03, Ch04, Ch05
0.276,-32415.490234375,81.121971130371094,6580.77490234375,9386862,9386862
0.28,-32598.6875,977.9320068359375,956351,9394653,9386862
0.284,-33229.28125,1864.7730712890625,3477378.75,9454971,9386862
0.288,-32838.51953125,2723.060546875,7415058.5,9596845,9386862
0.292,-32445.21875,3534.839111328125,12495088,9843309,9386862
0.296,-32525.515625,4283.203125,18345830,10209230,9386862
0.3,-33176.66796875,4952.69140625,24529152,10699814,9386862
0.304,-32919.29296875,5529.6357421875,30576874,11309899,9386862
0.308,-32481.83984375,6002.46337890625,36029568,12024197,13661104
0.312,-32474.375,6361.94921875,40474392,12818395,13661104
0.316,-33083.2734375,6601.40478515625,43578548,13661104,13661104
0.32,-33003.6875,6716.7998046875,45115404,14516438,13661104
0.324,-32538.46484375,6706.82568359375,44981516,15347030,13661104
0.328,-32444.71875,6572.88037109375,43202752,16117198,13661104
0.332,-32960.20703125,6319.0029296875,39929804,16795968,13661104
0.336,-33094.5234375,5951.7333984375,35423128,17359696,13661104
0.34,-32608.630859375,5479.9208984375,30029532,17794000,13661104
0.344,-32419.900390625,4914.484375,24152156,18094860,13661104
0.348,-32803.61328125,4268.11572265625,18216812,18268764,13661104
0.352,-33186.84375,3554.962158203125,12637757,18331884,13661104
0.356,-32688.193359375,2790.276123046875,7785641.5,18308358,18308358
0.36,-32413.65234375,1990.0435791015625,3960273.5,18227852,18308358
0.364,-32677.984375,1170.6099853515625,1370327.75,18122640,18308358
0.368,-33228.26171875,348.30169677734375,121314.0625,18024486,18308358
0.372,-32762.02734375,-460.934326171875,212460.453125,17961580,18308358
0.376,-32414.19921875,-1241.8753662109375,1542254.375,17955948,18308358
0.38,-32586.98046875,-1980.339599609375,3921745.25,18021402,18308358
0.384,-33212.375,-2663.471923828125,7094082.5,18162416,18308358
0.388,-32847.86328125,-3279.983642578125,10758293,18373888,18308358
0.392,-32438.875,-3820.34716796875,14595053,18641850,18945072
0.396,-32514.552734375,-4276.94775390625,18292282,18945072,18945072
0.4,-33159.7109375,-4644.18115234375,21568416,19257356,18945072
0.404,-32925.82421875,-4918.5,24191642,19550268,18945072
0.408,-32485.390625,-5098.41259765625,25993814,19796106,18945072
0.412,-32465.271484375,-5184.4248046875,26878262,19970694,18945072
0.416,-33067.0625,-5178.95166015625,26821542,20055850,18945072
0.42,-33017.76171875,-5086.171875,25869146,20041148,18945072
0.424,-32542.0625,-4911.86328125,24126400,19924954,18945072
0.428,-32430.578125,-4663.18603515625,21745306,19714476,18945072
0.432,-32946.375,-4348.46240234375,18909126,19425004,18945072
0.436,-33104.5859375,-3976.93701171875,15816029,19078284,19078284
0.44,-32613.708984375,-3558.51318359375,12663016,18700266,19078284
0.444,-32408.478515625,-3103.49560546875,9631685,18318442,19078284
0.448,-32801.125,-2622.341064453125,6876672,17959066,19078284
0.452,-33187.53125,-2125.412109375,4517376,17644476,19078284
0.456,-32688.240234375,-1622.747802734375,2633310.75,17390858,19078284
0.46,-32397.869140625,-1123.8521728515625,1263043.75,17206592,19078284
0.464,-32674.650390625,-637.51397705078125,406424.09375,17091408,19078284
0.468,-33225.3671875,-171.65348815917969,29464.91796875,17036380,19078284
0.472,-32764.890625,266.80438232421875,71184.5859375,17024784,19078284
0.476,-32409.98046875,672.02294921875,451614.84375,17033686,17033686
0.48,-32589.369140625,1039.3109130859375,1080167,17036160,17033686
0.484,-33203.625,1365.1461181640625,1863623.75,17003888,17033686
0.488,-32839.75,1647.1712646484375,2713173.25,16909850,17033686
0.492,-32443.359375,1884.1597900390625,3550058,16730949,17033686
0.496,-32510.880859375,2075.953857421875,4309584,16450224,17033686
0.5,-33149.4609375,2223.375732421875,4943399,16058509,17033686
0.504,-32924.82421875,2328.122314453125,5420153.5,15555374,17033686
0.508,-32496.90625,2392.646484375,5724757.5,14949278,17033686
0.512,-32460.072265625,2420.024169921875,5856517.5,14256920,17033686
0.516,-33055.7109375,2413.811767578125,5826487,13501880,13501880
0.52,-33014.65625,2377.905029296875,5654432,12712661,13501880
0.524,-32556.46484375,2316.401123046875,5365714.5,11920344,13501880
0.528,-32428.052734375,2233.462890625,4988356,11156056,13501880
0.532,-32929.0625,2133.194580078125,4550519,10448470,13501880
0.536,-33103.0859375,2019.5247802734375,4078480,9821579,13501880
0.54,-32623.9375,1896.114990234375,3595252,9292893,13501880
0.544,-32403.18359375,1766.2760009765625,3119731.25,8872245,13501880
0.548,-32774.1171875,1632.9046630859375,2666377.5,8561235,13501880
0.552,-33195.8984375,1498.4417724609375,2245327.5,8353386.5,13501880
0.556,-32698.755859375,1364.846435546875,1862805.75,8234929.5,8234929.5
0.56,-32397.796875,1233.593505859375,1521753,8186159,8234929.5
0.564,-32659.79296875,1105.6822509765625,1222533.375,8183203,8234929.5
0.568,-33233.09375,981.6658935546875,963667.875,8200050.5,8234929.5
0.572,-32768.32421875,861.69549560546875,742519.1875,8210651,8234929.5
0.576,-32412.650390625,745.572265625,555878,8190924,8234929.5
0.58,-32570.88671875,632.81317138671875,400452.5,8120498.5,8234929.5
0.584,-33215.90625,522.72039794921875,273236.65625,7984081.5,8234929.5
0.588,-32844.14453125,414.45571899414062,171773.546875,7772351,7117289.5
0.592,-32440.640625,307.11572265625,94320.0625,7482336,7117289.5
0.596,-32502.10546875,199.8056640625,39922.3046875,7117289.5,7117289.5
0.6,-33151.7734375,91.708602905273438,8410.466796875,6686089.5,7117289.5
0.604,-32927.92578125,-17.851995468139648,318.69375610351562,6202262.5,7117289.5
0.608,-32484.69921875,-129.35824584960938,16733.556640625,5682721.5,7117289.5
0.612,-32457.44921875,-243.05363464355469,59075.07421875,5146337.5,7117289.5
0.616,-33052.76171875,-358.91015625,128816.5,4612482.5,7117289.5
0.62,-33015.7734375,-476.60809326171875,227155.296875,4099642.75,7117289.5
0.624,-32549.505859375,-595.52850341796875,354654.1875,3624207.5,7117289.5
0.628,-32433.083984375,-714.75799560546875,510879,3199519.25,7117289.5
0.632,-32920.9609375,-833.1048583984375,694063.6875,2835218,2536914
0.636,-33112.7421875,-949.12811279296875,900844.1875,2536914,2536914
0.64,-32622.74609375,-1061.1748046875,1126092,2306175.5,2536914
0.644,-32406.640625,-1167.4283447265625,1362889,2140800,2536914
0.648,-32770.1796875,-1265.9613037109375,1602658,2035319.625,2536914
0.652,-33200.4296875,-1354.7939453125,1835466.625,1981681.375,2536914
0.656,-32701.015625,-1431.9573974609375,2050502,1970025.375,2536914
0.66,-32408.931640625,-1495.5556640625,2236686.75,1989498,2536914
0.664,-32651.212890625,-1543.829833984375,2383410.75,2029037.75,2536914
0.668,-33225.30078125,-1575.214599609375,2481301.25,2078074.625,2536914
0.672,-32778.48046875,-1588.3929443359375,2522992,2127110.75,2536914
0.676,-32418.109375,-1582.345458984375,2503817.25,2168154.75,2168154.75
0.68,-32563.333984375,-1556.3896484375,2422348.75,2194998.75,2168154.75
0.684,-33201.3359375,-1510.2093505859375,2280732,2203340.75,2168154.75
0.688,-32861.16796875,-1443.8763427734375,2084778.75,2190772.75,2168154.75
0.692,-32440.6875,-1357.8619384765625,1843789,2156647.25,2168154.75
0.696,-32496.025390625,-1253.0357666015625,1570098.625,2101857.5,2168154.75
0.7,-33131.26953125,-1130.6539306640625,1278378.375,2028557,2168154.75
0.704,-32938.2421875,-992.33837890625,984735.375,1939848.75,2168154.75
0.708,-32481.671875,-840.0462646484375,705677.8125,1839467.375,1620003.625
0.712,-32441.880859375,-676.03094482421875,457017.84375,1731477.375,1620003.625
0.716,-33030.48828125,-502.79312133789062,252800.921875,1620003.625,1620003.625
0.72,-33024.86328125,-323.02871704101562,104347.546875,1509001.75,1620003.625
0.724,-32542.27734375,-139.57113647460938,19480.103515625,1402077,1620003.625
0.728,-32407.59375,44.669120788574219,1995.3304443359375,1302349.75,1620003.625
0.732,-32900.09375,226.76806640625,51423.76171875,1212368,1620003.625
0.736,-33108.85546875,403.85025024414062,163095.046875,1134060.375,1620003.625
0.74,-32615.1875,573.1484375,328499.15625,1068725.375,1620003.625
0.744,-32393.83984375,732.06085205078125,535913,1017048.875,1620003.625
0.748,-32756.140625,878.20294189453125,771240.375,979146.1875,1620003.625
0.752,-33193.11328125,1009.4553833007812,1019000.1875,954619.6875,1620003.625
0.756,-32695.60546875,1124.0023193359375,1263381.375,942631.1875,942631.1875
0.76,-32391.384765625,1220.3619384765625,1489283.375,941981.8125,942631.1875
0.764,-32649.18359375,1297.4114990234375,1683276.625,951196.6875,942631.1875
0.768,-33217.40625,1354.4010009765625,1834402,968611.3125,942631.1875
0.772,-32773.66796875,1390.9583740234375,1934765.375,992456.1875,942631.1875
0.776,-32407.80859375,1407.0872802734375,1979894.625,1020936.5,942631.1875
0.78,-32563.85546875,1403.154052734375,1968841.375,1052304.375,942631.1875
0.784,-33190.5625,1379.870849609375,1904043.625,1084920.625,942631.1875
0.788,-32852.3671875,1338.2666015625,1790957.625,1117304,942631.1875
0.792,-32447.365234375,1279.6558837890625,1637519,1148168,1176439
0.796,-32496.12109375,1205.600341796875,1453472,1176439,1176439
0.8,-33127.79296875,1117.8677978515625,1249628.375,1201263.625,1176439
0.804,-32934.3359375,1018.3865966796875,1037111.3125,1221999.375,1176439
0.808,-32498.88671875,909.19970703125,826644.1875,1238197.625,1176439
0.812,-32442.71484375,792.41796875,627926.3125,1249574.625,1176439
0.816,-33026.67578125,670.1741943359375,449133.4375,1255980.75,1176439
0.82,-33025.79296875,544.57928466796875,296566.59375,1257369,1176439
0.824,-32562.6875,417.68035888671875,174456.875,1253765,1176439
0.828,-32411.603515625,291.42401123046875,84927.9609375,1245246,1176439
0.832,-32887.69921875,167.62289428710938,28097.43359375,1231926.75,1176439
0.836,-33116.41796875,47.928062438964844,2297.09912109375,1213955.75,1213955.75
0.84,-32635.66796875,-66.193405151367188,4381.56640625,1191521.625,1213955.75
0.844,-32394.912109375,-173.47518920898438,30093.640625,1164865.75,1213955.75
0.848,-32738.640625,-272.86248779296875,74453.9375,1134301.625,1213955.75
0.852,-33202.51171875,-363.51678466796875,132144.453125,1100235.375,1213955.75
0.856,-32705.978515625,-444.81533813476562,197860.703125,1063182.375,1213955.75
0.86,-32391.431640625,-516.3455810546875,266612.75,1023780.875,1213955.75
0.864,-32630.73046875,-577.89520263671875,333962.90625,982792,1213955.75
0.868,-33225.15625,-629.43670654296875,396190.59375,941089.8125,1213955.75
0.872,-32774.95703125,-671.10986328125,450388.4375,899637.6875,859451.1875
0.876,-32410.197265625,-703.20166015625,494492.59375,859451.1875,859451.1875
0.88,-32547.119140625,-726.1229248046875,527254.5,821549.3125,859451.1875
0.884,-33187.80078125,-740.38525390625,548170.3125,786898,859451.1875
0.888,-32856.04296875,-746.5771484375,557377.375,756350,859451.1875
0.892,-32443.453125,-745.3397216796875,555531.3125,730584.875,859451.1875
0.896,-32487.609375,-737.3447265625,543677.3125,710056.5,859451.1875
0.9,-33130.6484375,-723.27362060546875,523124.6875,694951.375,859451.1875
0.904,-32944.4921875,-703.798828125,495332.75,685163.375,859451.1875
0.908,-32493.474609375,-679.56805419921875,461812.75,680286,859451.1875
0.912,-32443.859375,-651.18975830078125,424048.09375,679626.6875,859451.1875
0.916,-33020.73828125,-619.2239990234375,383438.40625,682239.375,682239.375
0.92,-33030.98828125,-584.1756591796875,341261.1875,686977.6875,682239.375
0.924,-32555.55859375,-546.48944091796875,298650.6875,692561,682239.375
0.928,-32417.77734375,-506.54931640625,256592.203125,697653,682239.375
0.932,-32879.8984375,-464.681396484375,215928.796875,700943.1875,682239.375
0.936,-33123.1875,-421.15771484375,177373.828125,701228.6875,682239.375
0.94,-32629.46875,-376.20321655273438,141528.84375,697489.3125,682239.375
0.944,-32405.380859375,-330.00360107421875,108902.375,688949,682239.375
0.948,-32729.462890625,-282.71630859375,79928.5,675122.875,682239.375
0.952,-33202.6484375,-234.48014831542969,54980.9375,655842.375,682239.375
0.956,-32707.453125,-185.42626953125,34382.8984375,631262.5,631262.5
0.96,-32398.896484375,-135.68904113769531,18411.515625,601845,631262.5
0.964,-32621.291015625,-85.416175842285156,7295.92333984375,568325.375,631262.5
0.968,-33210.0859375,-34.777759552001953,1209.4925537109375,531661.5,631262.5
0.972,-32784.4375,16.026315689086914,256.8427734375,492971.40625,631262.5
0.976,-32410.671875,66.76043701171875,4456.9560546875,453462.65625,631262.5
0.98,-32540.25,117.14923095703125,13723.9423828125,414360.34375,631262.5
0.984,-33179.23828125,166.87544250488281,27847.416015625,376836.40625,631262.5
0.988,-32870.625,215.58015441894531,46474.8046875,341946.75,631262.5
0.992,-32444.599609375,262.86541748046875,69098.2265625,310578.34375,631262.5
0.996,-32475.35546875,308.29898071289062,95048.25,283409.84375,283409.84375
1,-33108.8046875,351.42010498046875,123496.1015625,260887.203125,283409.84375
1.004,-32953.55078125,391.74844360351562,153466.84375,243214.328125,283409.84375
1.008,-32493.572265625,428.79330444335938,183863.703125,230358.703125,283409.84375
1.012,-32430.578125,462.06552124023438,213504.546875,222070.25,283409.84375
1.016,-33001.85546875,491.08822631835938,241167.625,217910.953125,283409.84375
1.02,-33045.5546875,515.40936279296875,265646.84375,217292.578125,283409.84375
1.024,-32559.541015625,534.61407470703125,285812.1875,219519.671875,283409.84375
1.028,-32405.712890625,548.3369140625,300673.40625,223834.578125,283409.84375
1.032,-32868.76953125,556.2728271484375,309439.4375,229461.421875,283409.84375
1.036,-33129.86328125,558.18701171875,311572.75,235646.921875,235646.921875
1.04,-32632.54296875,553.92462158203125,306832.5,241695.953125,235646.921875
1.044,-32390.072265625,543.41748046875,295302.59375,247000.125,235646.921875
1.048,-32723.546875,526.68963623046875,277401.9375,251059.078125,235646.921875
1.052,-33202.69921875,503.86050415039062,253875.421875,253493.703125,235646.921875
1.056,-32714.34375,475.14617919921875,225763.875,254051.75,235646.921875
1.06,-32391.693359375,440.85809326171875,194355.84375,252606.625,235646.921875
1.064,-32624.84375,401.399658203125,161121.703125,249149.796875,235646.921875
1.068,-33215.1171875,357.26068115234375,127635.1875,243778.703125,235646.921875
1.072,-32784.5546875,309.01010131835938,95487.234375,236680.671875,235646.921875
1.076,-32411.005859375,257.28646850585938,66196.3359375,228114.75,228114.75
1.08,-32544.28125,202.78742980957031,41122.7421875,218392.09375,228114.75
1.084,-33177.94921875,146.25703430175781,21391.119140625,207856.546875,228114.75
1.088,-32869.7421875,88.472412109375,7827.3671875,196865.546875,228114.75
1.092,-32454.302734375,30.229898452758789,913.8466796875,185773.171875,228114.75
1.096,-32480.458984375,-27.669412612915039,765.59637451171875,174914.953125,228114.75
1.1,-33104.01953125,-84.434226989746094,7129.13916015625,164595.046875,228114.75
1.104,-32954.05078125,-139.29736328125,19403.755859375,155076.453125,228114.75
1.108,-32508.78125,-191.52912902832031,36683.40625,146573.84375,228114.75
1.112,-32432.796875,-240.44966125488281,57816.04296875,139249.21875,133209.96875
1.116,-32995.34375,-285.440673828125,81476.375,133209.96875,133209.96875
1.12,-33041.21875,-325.95550537109375,106246.984375,128509.6875,133209.96875
1.124,-32566.478515625,-361.52719116210938,130701.9140625,125150.7265625,133209.96875
1.128,-32401.900390625,-391.77481079101562,153487.5,123088.625,133209.96875
1.132,-32851.9609375,-416.40869140625,173396.203125,122237.9765625,133209.96875
1.136,-33138.51953125,-435.23281860351562,189427.59375,122479.046875,133209.96875
1.14,-32653.193359375,-448.14559936523438,200834.46875,123665.1640625,133209.96875
1.144,-32395.009765625,-455.13900756835938,207151.5,125630.1484375,133209.96875
1.148,-32709.697265625,-456.29608154296875,208206.09375,128195.6875,133209.96875
1.152,-33215.40625,-451.78573608398438,204110.34375,131178.296875,134395.375
1.156,-32725.62109375,-441.85638427734375,195237.078125,134395.375,134395.375
1.16,-32393.052734375,-426.82943725585938,182183.375,137670.828125,134395.375
1.164,-32609.91796875,-407.08978271484375,165722.09375,140839.328125,134395.375
1.168,-33217.2421875,-383.07666015625,146747.71875,143750.09375,134395.375
1.172,-32794.05078125,-355.27337646484375,126219.171875,146269.34375,134395.375
1.176,-32413.53125,-324.19696044921875,105103.671875,148282.296875,134395.375
1.18,-32528.119140625,-290.387451171875,84324.875,149694.296875,134395.375
1.184,-33180.36328125,-254.3974609375,64718.0625,150431.703125,134395.375
1.188,-32875.04296875,-216.78227233886719,46994.5546875,150442.09375,134395.375
1.192,-32451.083984375,-178.0904541015625,31716.208984375,149694.46875,134395.375
1.196,-32472.27734375,-138.85490417480469,19280.68359375,148179.09375,148179.09375
1.2,-33104.875,-99.584999084472656,9917.171875,145907.546875,148179.09375
1.204,-32963.15625,-60.7601318359375,3691.793701171875,142912.046875,148179.09375
1.208,-32505.349609375,-22.823904037475586,520.9305419921875,139245.171875,148179.09375
1.212,-32437.375,13.820671081542969,191.01095581054688,134978.921875,148179.09375
1.216,-32987.88671875,48.814380645751953,2382.84375,130203.2109375,148179.09375
1.22,-33053.26171875,81.84393310546875,6698.4287109375,125024.234375,148179.09375
1.224,-32570.318359375,112.64323425292969,12688.498046875,119561.7734375,148179.09375
1.228,-32415.490234375,140.99337768554688,19879.134765625,113945.875,148179.09375
1.232,-32842.04296875,166.72177124023438,27796.150390625,108313.0234375,148179.09375
1.236,-33145.23828125,189.70028686523438,35986.19921875,102801.2890625,102801.2890625
1.24,-32649.353515625,209.84298706054688,44034.08203125,97545.3125,102801.2890625
1.244,-32406.978515625,227.10261535644531,51575.59375,92670.7734375,102801.2890625
1.248,-32700.755859375,241.4671630859375,58306.39453125,88288.859375,102801.2890625
1.252,-33216.48046875,252.95622253417969,63986.85546875,84491.1015625,102801.2890625
1.256,-32727.603515625,261.61688232421875,68443.3984375,81344.6875,102801.2890625
1.26,-32404.212890625,267.51953125,71566.7109375,78888.9140625,102801.2890625
1.264,-32606.125,270.75384521484375,73307.6484375,77132.625,102801.2890625
1.268,-33211.5625,271.42544555664062,73671.7734375,76053.3515625,102801.2890625
1.272,-32809.3046875,269.65203857421875,72712.2265625,75597.8515625,75684.375
1.276,-32426.3125,265.560791015625,70522.5390625,75684.375,75684.375
1.28,-32527.115234375,259.28533935546875,67228.8984375,76206.5,75684.375
1.284,-33171.63671875,250.96357727050781,62982.71875,77038.3359375,75684.375
1.288,-32894.73828125,240.7362060546875,57953.92578125,78040.859375,75684.375
1.292,-32454.96875,228.74508666992188,52324.3125,79069.0625,75684.375
1.296,-32469.634765625,215.1328125,46282.125,79979.4140625,75684.375
1.3,-33087.7109375,200.042236328125,40016.89453125,80637.1640625,75684.375
1.304,-32981.15625,183.61637878417969,33714.96875,80923.375,75684.375
1.308,-32508.662109375,165.99838256835938,27555.462890625,80740.8125,75684.375
1.312,-32427.458984375,147.3326416015625,21706.90625,80018.6484375,75684.375
1.316,-32974.8125,127.76486968994141,16323.8623046875,78715.6015625,78715.6015625
1.32,-33066.51953125,107.44297027587891,11543.9921875,76821.5390625,78715.6015625
1.324,-32575.943359375,86.51776123046875,7485.3232421875,74357.2109375,78715.6015625
1.328,-32401.587890625,65.143638610839844,4243.69384765625,71372.3125,78715.6015625
1.332,-32831.90625,43.478904724121094,1890.4150390625,67942.2109375,78715.6015625
1.336,-33154.41796875,21.686239242553711,470.29296875,64163.0625,78715.6015625
1.34,-32652.287109375,-0.067324981093406677,0.0045326529070734978,60146.3671875,78715.6015625
1.344,-32387.974609375,-21.610845565795898,467.02865600585938,56012.6796875,78715.6015625
1.348,-32700.0625,-42.770072937011719,1829.279052734375,51885.1484375,78715.6015625
1.352,-33211.8984375,-63.368206024169922,4015.529296875,47883.25,78715.6015625
1.356,-32727.33984375,-83.227096557617188,6926.7490234375,44117.04296875,44117.04296875
1.36,-32394.197265625,-102.16916656494141,10438.5390625,40682.1484375,44117.04296875
1.364,-32595.68359375,-120.01908874511719,14404.5830078125,37655.80078125,44117.04296875
1.368,-33207.01953125,-136.6058349609375,18661.15234375,35094.0625,44117.04296875
1.372,-32802.8671875,-151.76496887207031,23032.60546875,33030.3359375,44117.04296875
1.376,-32416.443359375,-165.34114074707031,27337.693359375,31475.01171875,44117.04296875
1.38,-32525.08984375,-177.19075012207031,31396.5625,30416.44921875,44117.04296875
1.384,-33160.57421875,-187.18428039550781,35037.95703125,29822.84375,44117.04296875
1.388,-32888.73046875,-195.209228515625,38106.64453125,29645.087890625,44117.04296875
1.392,-32461.431640625,-201.17240905761719,40470.3359375,29820.16796875,44117.04296875
1.396,-32463.21875,-205.00175476074219,42025.71875,30275.072265625,30275.072265625
1.4,-33079.41796875,-206.64863586425781,42703.65625,30930.802734375,30275.072265625
1.404,-32971.95703125,-206.08943176269531,42472.85546875,31706.421875,30275.072265625
1.408,-32520.65234375,-203.32661437988281,41341.7109375,32522.837890625,30275.072265625
1.412,-32422.021484375,-198.38935852050781,39358.3359375,33306.1796875,30275.072265625
1.416,-32962.34375,-191.33406066894531,36608.71875,33990.70703125,30275.072265625
1.42,-33064.125,-182.24423217773438,33212.9609375,34520.9921875,30275.072265625
1.424,-32590.916015625,-171.229736328125,29319.62109375,34853.61328125,30275.072265625
1.428,-32400.541015625,-158.42550659179688,25098.640625,34958,30275.072265625
1.432,-32816.48828125,-143.990234375,20733.1875,34816.7421875,30275.072265625
1.436,-33159.94921875,-128.10408020019531,16410.65625,34425.23828125,34425.23828125
1.44,-32671.384765625,-110.96604919433594,12313.4638671875,33790.82421875,34425.23828125
1.444,-32390.71484375,-92.791542053222656,8610.2705078125,32931.51953125,34425.23828125
1.448,-32683.015625,-73.809066772460938,5447.77880859375,31874.34375,34425.23828125
1.452,-33221.89453125,-54.256702423095703,2943.789794921875,30653.48046875,34425.23828125
1.456,-32743.697265625,-34.378307342529297,1181.867919921875,29308.25,34425.23828125
1.46,-32400.37109375,-14.420245170593262,207.94345092773438,27881.07421875,34425.23828125
1.464,-32591.203125,5.3724761009216309,28.863500595092773,26415.5,34425.23828125
1.468,-33216.57421875,24.760034561157227,613.05938720703125,24954.32421875,34425.23828125
1.472,-32818.80078125,43.51129150390625,1893.232421875,23537.947265625,34425.23828125
1.476,-32428.197265625,61.407123565673828,3770.834716796875,22202.912109375,22202.912109375
1.48,-32516.958984375,78.243675231933594,6122.07275390625,20980.775390625,22202.912109375
1.484,-33170.4375,93.835166931152344,8805.037109375,19897.224609375,22202.912109375
1.488,-32899.38671875,108.01609802246094,11667.4765625,18971.494140625,22202.912109375
1.492,-32466.84375,120.6434326171875,14554.8388671875,18216.103515625,22202.912109375
1.496,-32460.953125,131.59835815429688,17318.125,17636.82421875,22202.912109375
1.5,-33088.7109375,140.78744506835938,19821.10546875,17232.90625,22202.912109375
1.504,-32987.23828125,148.14289855957031,21946.318359375,16997.537109375,22202.912109375
1.508,-32523.0625,153.62300109863281,23600.02734375,16918.427734375,22202.912109375
1.512,-32431.009765625,157.21208190917969,24715.63671875,16978.603515625,17157.23046875
1.516,-32961.0625,158.91964721679688,25255.453125,17157.23046875,17157.23046875
1.52,-33076.1171875,158.77937316894531,25210.88671875,17430.572265625,17157.23046875
1.524,-32592.275390625,156.84762573242188,24601.177734375,17772.88671875,17157.23046875
1.528,-32410.43359375,153.20211791992188,23470.88671875,18157.431640625,17157.23046875
1.532,-32807.28125,147.93954467773438,21886.109375,18557.34375,17157.23046875
1.536,-33169.17578125,141.17353820800781,19929.96875,18946.541015625,17157.23046875
1.54,-32670.453125,133.03231811523438,17697.599609375,19300.490234375,17157.23046875
1.544,-32402.27734375,123.65631103515625,15290.8828125,19596.96875,17157.23046875
1.548,-32676.916015625,113.19509124755859,12813.1298828125,19816.646484375,17157.23046875
1.552,-33219.76953125,101.80538177490234,10364.3359375,19943.62109375,17157.23046875
1.556,-32745.578125,89.64849853515625,8036.85400390625,19965.82421875,19965.82421875
1.56,-32410.337890625,76.887840270996094,5911.73974609375,19875.287109375,19965.82421875
1.564,-32583.21484375,63.686481475830078,4055.968017578125,19668.3125,19965.82421875
1.568,-33207.8671875,50.205322265625,2520.57421875,19345.505859375,19965.82421875
1.572,-32828.98046875,36.601146697998047,1339.6439208984375,18911.646484375,19965.82421875
1.576,-32434.537109375,23.024740219116211,530.138671875,18375.494140625,19965.82421875
1.58,-32510.94921875,9.6196041107177734,92.536781311035156,17749.412109375,19965.82421875
1.584,-33158.78125,-3.4793765544891357,12.106060981750488,17048.896484375,19965.82421875
1.588,-32916.9296875,-16.147119522094727,260.72943115234375,16291.9765625,19965.82421875
1.592,-32471.802734375,-28.269098281860352,799.14190673828125,15498.552734375,14689.6279296875
1.596,-32461.453125,-39.741752624511719,1579.4068603515625,14689.6279296875,14689.6279296875
1.6,-33071.23828125,-50.473014831542969,2547.52490234375,13886.5048828125,14689.6279296875
1.604,-32995.48828125,-60.382648468017578,3646.06396484375,13109.96875,14689.6279296875
1.608,-32532.12109375,-69.402099609375,4816.6513671875,12379.466796875,14689.6279296875
1.612,-32425.740234375,-77.474349975585938,6002.27490234375,11712.3466796875,14689.6279296875
1.616,-32948.7109375,-84.5537109375,7149.33056640625,11123.1591796875,14689.6279296875
1.62,-33097.29296875,-90.605735778808594,8209.3984375,10623.0859375,14689.6279296875
1.624,-32597.568359375,-95.606605529785156,9140.623046875,10219.505859375,14689.6279296875
1.628,-32400.41796875,-99.542724609375,9908.7548828125,9915.708984375,14689.6279296875
1.632,-32802.65625,-102.4102783203125,10487.865234375,9710.802734375,14689.6279296875
1.636,-33178.875,-104.21446228027344,10860.654296875,9599.802734375,9599.802734375
1.64,-32677.677734375,-104.96893310546875,11018.4765625,9573.9033203125,9599.802734375
1.644,-32391.744140625,-104.69549560546875,10961.146484375,9620.919921875,9599.802734375
1.648,-32677.177734375,-103.42368316650391,10696.4580078125,9725.8955078125,9599.802734375
1.652,-33221.60546875,-101.18990325927734,10239.396484375,9871.8076171875,9599.802734375
1.656,-32752.541015625,-98.037033081054688,9611.2607421875,10040.3955078125,9599.802734375
1.66,-32402.255859375,-94.014144897460938,8838.6591796875,10213.0078125,9599.802734375
1.664,-32585.837890625,-89.175941467285156,7952.34912109375,10371.4794921875,9599.802734375
1.668,-33205.01171875,-83.582298278808594,6986,10498.9375,9599.802734375
1.672,-32827.3046875,-77.297828674316406,5974.95458984375,10580.5703125,10604.2548828125
1.676,-32431.15234375,-70.391502380371094,4954.96337890625,10604.2548828125,10604.2548828125
1.68,-32520.25,-62.936046600341797,3960.946044921875,10561.03125,10604.2548828125
1.684,-33151.10546875,-55.007701873779297,3025.84716796875,10445.4482421875,10604.2548828125
1.688,-32909.34375,-46.685874938964844,2179.571044921875,10255.6904296875,10604.2548828125
1.692,-32474.54296875,-38.052562713623047,1447.9976806640625,9993.552734375,10604.2548828125
1.696,-32456.63671875,-29.191549301147461,852.146484375,9664.232421875,10604.2548828125
1.7,-33058.5234375,-20.18804931640625,407.55731201171875,9275.9638671875,10604.2548828125
1.704,-32999.875,-11.128214836120605,123.837158203125,8839.5126953125,10604.2548828125
1.708,-32540.109375,-2.0983898639678955,4.4032402038574219,8367.599609375,10604.2548828125
1.712,-32422.734375,6.8155851364135742,46.452201843261719,7874.21728515625,10604.2548828125
1.716,-32932.09375,15.528900146484375,241.146728515625,7373.93115234375,7373.93115234375
1.72,-33087.5859375,23.958562850952148,574.0126953125,6881.19287109375,7373.93115234375
1.724,-32610.91796875,32.024345397949219,1025.55859375,6409.68115234375,7373.93115234375
1.728,-32400.896484375,39.649528503417969,1572.0849609375,5971.70458984375,7373.93115234375
1.732,-32781.1484375,46.761558532714844,2186.643310546875,5577.71484375,7373.93115234375
1.736,-33178.45703125,53.293052673339844,2840.149658203125,5235.91943359375,7373.93115234375
1.74,-32690.646484375,59.182640075683594,3502.585205078125,4952.0185546875,7373.93115234375
1.744,-32389.478515625,64.375389099121094,4144.1904296875,4729.0849609375,7373.93115234375
1.748,-32658.818359375,68.82342529296875,4736.6640625,4567.55615234375,7373.93115234375
